1,0.0,0.0,-0.10734463276836158,-0.2598870056497175,-0.3615819209039548,-0.4576271186440678,-0.5932203389830508,-0.6045197740112994,-0.7062146892655368,-0.807909604519774,-0.4971751412429379,-0.23163841807909605,-0.7062146892655368,-0.22598870056497175,-0.8305084745762712,-0.2033898305084746,-0.9265536723163842,-0.1807909604519774,-0.5084745762711864,-0.05649717514124294,-0.7231638418079096,-0.02824858757062147,-0.8813559322033898,-0.005649717514124294,-1.0,0.01694915254237288,-0.4971751412429379,0.0903954802259887,-0.7175141242937854,0.1016949152542373,-0.8587570621468926,0.1016949152542373,-0.9717514124293786,0.1016949152542373,-0.4632768361581921,0.1016949152542373,-0.6384180790960452,0.1016949152542373,-0.751412429378531,0.1016949152542373,-0.8418079096045198,0.1016949152542373
1,0.0,0.0,-0.09090909090909091,-0.28342245989304815,-0.37433155080213903,-0.48663101604278075,-0.6417112299465241,-0.5721925133689839,-0.8556149732620321,-0.6149732620320856,-0.42780748663101603,-0.34759358288770054,-0.7272727272727273,-0.39572192513368987,-0.893048128342246,-0.42245989304812837,-1.0,-0.4385026737967914,-0.47058823529411764,-0.1443850267379679,-0.7807486631016043,-0.18181818181818182,-0.8983957219251337,-0.21390374331550802,-0.9572192513368984,-0.22994652406417113,-0.48663101604278075,0.03208556149732621,-0.786096256684492,0.0,-0.8663101604278075,-0.026737967914438502,-0.8877005347593583,-0.03208556149732621,-0.4919786096256685,0.18716577540106952,-0.7433155080213903,0.17647058823529413,-0.7967914438502673,0.16042780748663102,-0.8021390374331551,0.1657754010695187
1,0.0,0.0,-0.12682926829268293,-0.24878048780487805,-0.3853658536585366,-0.45365853658536587,-0.624390243902439,-0.5365853658536586,-0.8097560975609757,-0.5365853658536586,-0.3804878048780488,-0.35609756097560974,-0.5853658536585366,-0.48292682926829267,-0.7365853658536585,-0.5365853658536586,-0.8731707317073171,-0.5707317073170731,-0.4292682926829268,-0.18048780487804877,-0.6634146341463415,-0.2682926829268293,-0.8439024390243902,-0.32195121951219513,-1.0,-0.36097560975609755,-0.45365853658536587,-0.004878048780487805,-0.6780487804878049,-0.04390243902439024,-0.8195121951219512,-0.06829268292682927,-0.926829268292683,-0.08780487804878048,-0.4585365853658537,0.16097560975609757,-0.6585365853658537,0.14146341463414633,-0.7707317073170732,0.13170731707317074,-0.8634146341463415,0.12682926829268293
1,0.0,0.0,-0.13333333333333333,-0.2088888888888889,-0.36,-0.3422222222222222,-0.5644444444444444,-0.3688888888888889,-0.7244444444444444,-0.3466666666666667,-0.3511111111111111,-0.38222222222222224,-0.5288888888888889,-0.52,-0.6933333333333334,-0.5511111111111111,-0.84,-0.5644444444444444,-0.3688888888888889,-0.24888888888888888,-0.6266666666666667,-0.3422222222222222,-0.8355555555555556,-0.3688888888888889,-1.0,-0.37333333333333335,-0.37777777777777777,-0.08,-0.64,-0.09333333333333334,-0.8133333333333334,-0.09333333333333334,-0.9422222222222222,-0.09333333333333334,-0.38222222222222224,0.10666666666666667,-0.6,0.12,-0.7377777777777778,0.11555555555555555,-0.8488888888888889,0.10222222222222223
1,0.0,0.0,-0.13744075829383887,-0.24170616113744076,-0.3886255924170616,-0.4834123222748815,-0.5971563981042654,-0.6350710900473934,-0.7440758293838863,-0.7440758293838863,-0.3981042654028436,-0.3744075829383886,-0.5829383886255924,-0.4786729857819905,-0.7203791469194313,-0.5213270142180095,-0.8388625592417062,-0.5497630331753555,-0.4312796208530806,-0.20853080568720378,-0.6729857819905213,-0.26066350710900477,-0.8483412322274881,-0.3033175355450237,-1.0,-0.33175355450236965,-0.44549763033175355,-0.037914691943127965,-0.6872037914691943,-0.05687203791469194,-0.8293838862559242,-0.09004739336492891,-0.943127962085308,-0.12322274881516587,-0.44549763033175355,0.12796208530805686,-0.6398104265402843,0.10900473933649289,-0.7582938388625592,0.09004739336492891,-0.8578199052132701,0.06635071090047394
1,0.0,0.0,-0.1619047619047619,-0.2619047619047619,-0.4380952380952381,-0.5523809523809524,-0.6095238095238096,-0.7761904761904762,-0.719047619047619,-0.9571428571428572,-0.3904761904761905,-0.44761904761904764,-0.5571428571428572,-0.5095238095238095,-0.6857142857142857,-0.5428571428571428,-0.7952380952380952,-0.5619047619047619,-0.4,-0.26666666666666666,-0.6761904761904762,-0.29523809523809524,-0.861904761904762,-0.3142857142857143,-1.0,-0.3142857142857143,-0.3904761904761905,-0.06190476190476191,-0.680952380952381,-0.0761904761904762,-0.8333333333333334,-0.08571428571428572,-0.9380952380952381,-0.10476190476190476,-0.3761904761904762,0.13333333333333333,-0.6190476190476191,0.1380952380952381,-0.7380952380952381,0.12380952380952381,-0.8285714285714286,0.10476190476190476
1,0.0,0.0,-0.11965811965811966,-0.27350427350427353,-0.3974358974358974,-0.5641025641025641,-0.5726495726495726,-0.7735042735042735,-0.6068376068376068,-1.0,-0.6794871794871795,-0.48717948717948717,-0.8974358974358975,-0.2948717948717949,-0.782051282051282,-0.23504273504273504,-0.6623931623931624,-0.26495726495726496,-0.7008547008547008,-0.27350427350427353,-0.9017094017094017,-0.1111111111111111,-0.7735042735042735,-0.0641025641025641,-0.6410256410256411,-0.08974358974358974,-0.6837606837606838,-0.042735042735042736,-0.8632478632478633,0.0641025641025641,-0.7564102564102564,0.10256410256410256,-0.6367521367521367,0.07692307692307693,-0.6452991452991453,0.17094017094017094,-0.8076923076923077,0.23931623931623933,-0.7051282051282052,0.2606837606837607,-0.6025641025641025,0.23504273504273504
1,0.0,0.0,-0.14056224899598393,-0.285140562248996,-0.41365461847389556,-0.5461847389558233,-0.5863453815261044,-0.7710843373493976,-0.6144578313253012,-1.0,-0.7188755020080321,-0.4819277108433735,-0.9357429718875502,-0.3373493975903614,-0.8313253012048193,-0.285140562248996,-0.7188755020080321,-0.3172690763052209,-0.7429718875502008,-0.26907630522088355,-0.9397590361445783,-0.14859437751004015,-0.8313253012048193,-0.10441767068273092,-0.7108433734939759,-0.13253012048192772,-0.7309236947791165,-0.04417670682730924,-0.9076305220883534,0.024096385542168676,-0.7991967871485943,0.0642570281124498,-0.6867469879518072,0.040160642570281124,-0.7028112449799196,0.17269076305220885,-0.8514056224899599,0.18473895582329317,-0.7429718875502008,0.20883534136546184,-0.6465863453815262,0.19678714859437751
1,0.0,0.0,-0.1377952755905512,-0.2992125984251969,-0.40551181102362205,-0.5590551181102362,-0.5866141732283464,-0.7795275590551181,-0.6220472440944882,-1.0,-0.7165354330708661,-0.5,-0.937007874015748,-0.3661417322834646,-0.8346456692913385,-0.3110236220472441,-0.7165354330708661,-0.3346456692913386,-0.7401574803149606,-0.2874015748031496,-0.9448818897637795,-0.18110236220472442,-0.8385826771653543,-0.1377952755905512,-0.7125984251968503,-0.16141732283464566,-0.7283464566929134,-0.05905511811023622,-0.9094488188976378,-0.003937007874015748,-0.8031496062992126,0.027559055118110236,-0.6850393700787402,0.011811023622047244,-0.6889763779527559,0.15354330708661418,-0.8464566929133859,0.15748031496062992,-0.7401574803149606,0.17716535433070865,-0.6338582677165354,0.16141732283464566
1,0.0,0.0,-0.14901960784313725,-0.30196078431372547,-0.41568627450980394,-0.5607843137254902,-0.5843137254901961,-0.7803921568627451,-0.611764705882353,-1.0,-0.7137254901960784,-0.5019607843137255,-0.9411764705882353,-0.3568627450980392,-0.8274509803921568,-0.2980392156862745,-0.7058823529411765,-0.3254901960784314,-0.7372549019607844,-0.2901960784313726,-0.9372549019607843,-0.17254901960784313,-0.8235294117647058,-0.12941176470588237,-0.6941176470588235,-0.15294117647058825,-0.7215686274509804,-0.06666666666666667,-0.9019607843137255,-0.00392156862745098,-0.788235294117647,0.03529411764705882,-0.6666666666666666,0.01568627450980392,-0.6901960784313725,0.14901960784313725,-0.8431372549019608,0.1607843137254902,-0.7294117647058823,0.1843137254901961,-0.6235294117647059,0.16862745098039217
1,0.0,0.0,-0.14960629921259844,-0.2992125984251969,-0.41732283464566927,-0.5590551181102362,-0.5866141732283464,-0.7795275590551181,-0.6181102362204725,-1.0,-0.7125984251968503,-0.5,-0.937007874015748,-0.35826771653543305,-0.8267716535433071,-0.30708661417322836,-0.7047244094488189,-0.33858267716535434,-0.7322834645669292,-0.28346456692913385,-0.9409448818897638,-0.17716535433070865,-0.8267716535433071,-0.12992125984251968,-0.6968503937007874,-0.15354330708661418,-0.7165354330708661,-0.05905511811023622,-0.9015748031496063,-0.003937007874015748,-0.7913385826771654,0.03543307086614173,-0.6692913385826772,0.01968503937007874,-0.6811023622047244,0.15354330708661418,-0.84251968503937,0.16535433070866143,-0.7283464566929134,0.18503937007874016,-0.6220472440944882,0.1732283464566929
1,0.0,0.0,-0.14919354838709678,-0.3064516129032258,-0.42338709677419356,-0.5685483870967742,-0.5887096774193549,-0.7943548387096774,-0.6370967741935484,-1.0,-0.6935483870967742,-0.5282258064516129,-0.967741935483871,-0.3911290322580645,-0.8508064516129032,-0.3387096774193548,-0.7298387096774194,-0.375,-0.7137096774193549,-0.3185483870967742,-0.967741935483871,-0.1975806451612903,-0.842741935483871,-0.14919354838709678,-0.717741935483871,-0.18548387096774194,-0.7016129032258065,-0.09274193548387097,-0.9435483870967742,-0.024193548387096774,-0.8185483870967742,0.020161290322580645,-0.6935483870967742,-0.004032258064516129,-0.6653225806451613,0.125,-0.875,0.14516129032258066,-0.7620967741935484,0.17338709677419356,-0.6411290322580645,0.16129032258064516
1,0.0,0.0,-0.13846153846153847,-0.3076923076923077,-0.4,-0.5769230769230769,-0.5538461538461539,-0.7961538461538461,-0.5846153846153846,-1.0,-0.6461538461538462,-0.5461538461538461,-0.9153846153846154,-0.41923076923076924,-0.8076923076923077,-0.35,-0.6884615384615385,-0.38076923076923075,-0.6653846153846154,-0.3423076923076923,-0.9307692307692308,-0.2423076923076923,-0.8192307692307692,-0.18076923076923077,-0.6923076923076923,-0.20384615384615384,-0.6538461538461539,-0.12692307692307692,-0.8961538461538462,-0.06923076923076923,-0.7846153846153846,-0.019230769230769232,-0.6615384615384615,-0.04230769230769231,-0.6269230769230769,0.08461538461538462,-0.823076923076923,0.1,-0.7153846153846154,0.1346153846153846,-0.6038461538461538,0.12307692307692308
1,0.0,0.0,-0.14285714285714285,-0.29343629343629346,-0.40540540540540543,-0.5675675675675675,-0.555984555984556,-0.7953667953667953,-0.5637065637065637,-1.0,-0.61003861003861,-0.5598455598455598,-0.915057915057915,-0.4247104247104247,-0.8108108108108109,-0.3590733590733591,-0.6911196911196911,-0.3861003861003861,-0.6216216216216216,-0.36293436293436293,-0.915057915057915,-0.2471042471042471,-0.8108108108108109,-0.20077220077220076,-0.6911196911196911,-0.2277992277992278,-0.6138996138996139,-0.15057915057915058,-0.8996138996138996,-0.08494208494208494,-0.7876447876447876,-0.04633204633204633,-0.667953667953668,-0.06177606177606178,-0.5868725868725869,0.06177606177606178,-0.8223938223938224,0.06563706563706563,-0.722007722007722,0.09266409266409266,-0.61003861003861,0.0888030888030888
1,0.0,0.0,-0.11851851851851852,-0.2814814814814815,-0.3592592592592593,-0.562962962962963,-0.5037037037037037,-0.7925925925925926,-0.5,-1.0,-0.5185185185185185,-0.5666666666666667,-0.8407407407407408,-0.44814814814814813,-0.725925925925926,-0.3814814814814815,-0.6,-0.4074074074074074,-0.5259259259259259,-0.37407407407407406,-0.8518518518518519,-0.2814814814814815,-0.7407407407407407,-0.22592592592592592,-0.6185185185185185,-0.24444444444444444,-0.5259259259259259,-0.17037037037037037,-0.825925925925926,-0.11851851851851852,-0.7037037037037037,-0.07407407407407407,-0.5777777777777777,-0.08148148148148149,-0.5185185185185185,0.03333333333333333,-0.7592592592592593,0.037037037037037035,-0.6444444444444445,0.07037037037037037,-0.5259259259259259,0.07407407407407407
1,0.0,0.0,-0.13909774436090225,-0.2781954887218045,-0.38345864661654133,-0.5639097744360902,-0.5112781954887218,-0.793233082706767,-0.5225563909774437,-1.0,-0.5075187969924813,-0.5526315789473685,-0.868421052631579,-0.44360902255639095,-0.7593984962406015,-0.39097744360902253,-0.6203007518796992,-0.40977443609022557,-0.49624060150375937,-0.3533834586466165,-0.8721804511278195,-0.24436090225563908,-0.7518796992481203,-0.21052631578947367,-0.6127819548872181,-0.23308270676691728,-0.4849624060150376,-0.13909774436090225,-0.8270676691729323,-0.06015037593984962,-0.7142857142857143,-0.03383458646616541,-0.5789473684210527,-0.05263157894736842,-0.47368421052631576,0.07518796992481203,-0.7518796992481203,0.11278195488721804,-0.6390977443609023,0.12781954887218044,-0.5112781954887218,0.11654135338345864
1,0.0,0.0,-0.1323529411764706,-0.26838235294117646,-0.3860294117647059,-0.5477941176470589,-0.5257352941176471,-0.7830882352941176,-0.5441176470588235,-1.0,-0.4852941176470588,-0.5330882352941176,-0.8676470588235294,-0.41911764705882354,-0.7647058823529411,-0.3713235294117647,-0.6213235294117647,-0.38235294117647056,-0.48161764705882354,-0.3235294117647059,-0.875,-0.23529411764705882,-0.7610294117647058,-0.20588235294117646,-0.6102941176470589,-0.21691176470588236,-0.48161764705882354,-0.11397058823529412,-0.8419117647058824,-0.05514705882352941,-0.7279411764705882,-0.04044117647058824,-0.5845588235294118,-0.04779411764705882,-0.4852941176470588,0.09558823529411764,-0.7683823529411765,0.11029411764705882,-0.6507352941176471,0.11764705882352941,-0.5220588235294118,0.11029411764705882
1,0.0,0.0,-0.1449814126394052,-0.2788104089219331,-0.3903345724907063,-0.550185873605948,-0.5315985130111525,-0.7732342007434945,-0.5390334572490706,-1.0,-0.516728624535316,-0.49814126394052044,-0.8884758364312267,-0.40892193308550184,-0.79182156133829,-0.3754646840148699,-0.654275092936803,-0.3940520446096654,-0.5130111524163569,-0.275092936802974,-0.8996282527881041,-0.21933085501858737,-0.79182156133829,-0.20074349442379183,-0.6468401486988847,-0.21189591078066913,-0.5018587360594795,-0.05947955390334572,-0.862453531598513,-0.048327137546468404,-0.7620817843866171,-0.03717472118959108,-0.620817843866171,-0.04460966542750929,-0.483271375464684,0.1412639405204461,-0.7769516728624535,0.12267657992565056,-0.6914498141263941,0.13011152416356878,-0.5687732342007435,0.13382899628252787
